order_item_id,order_id,product_id,quantity,price_at_purchase
14383,11276,401,10,275.82
14384,5171,1353,10,660.82
14385,7313,291,10,520.32
14386,2709,95,10,894.34
14387,6584,396,10,999.74
14388,14879,599,10,741.96
14389,7451,827,10,473.13
14390,982,1915,10,576.90
14391,2229,1119,10,687.06
14392,1579,256,10,605.64
14393,5780,431,10,313.31
14394,13166,809,10,641.43
14395,11680,258,10,136.30
14396,3505,986,10,659.23
14397,13516,1545,10,547.47
14398,11842,1490,10,920.74
14399,3345,1629,10,886.88
14400,10556,1437,10,334.49
14401,14276,1060,10,531.55
14402,4227,245,10,140.41
14403,3901,66,10,944.75
14404,7036,1258,10,221.84
14405,14305,1861,10,395.16
14406,10875,596,10,647.05
14407,6008,1737,10,198.51
14408,1796,1967,10,324.29
14409,1927,1099,10,167.41
14410,7827,1110,10,247.89
14411,3284,285,10,453.29
14412,12368,1466,10,763.94
14413,556,152,10,83.81
14414,8963,318,10,189.80
14415,8900,1328,10,504.79
14416,12476,227,10,873.97
14417,9219,1279,10,702.16
14418,6418,1466,10,398.86
14419,2490,1472,10,844.89
14420,3981,346,10,499.35
14421,6182,906,10,391.20
14422,531,339,10,194.54
14423,10534,217,10,700.97
14424,1266,534,10,48.53
14425,5239,124,10,993.24
14426,176,699,10,802.68
14427,13490,812,10,613.80
14428,14700,1827,10,733.16
14429,13298,1503,10,126.95
14430,13081,554,10,695.75
14431,4524,1840,10,729.69
14432,5422,955,10,289.62
14433,2214,485,10,914.42
14434,9229,527,10,343.25
14435,11830,1649,10,991.16
14436,3494,350,10,132.34
14437,6615,523,10,189.88
14438,11430,936,10,165.47
14439,7074,1098,10,410.87
14440,7170,1325,10,620.45
14441,13455,1702,10,914.67
14442,7139,1190,10,480.44
14443,13684,1814,10,272.52
14444,1894,637,10,780.72
14445,12896,842,10,281.45
14446,8589,1427,10,442.83
14447,6381,183,10,696.15
14448,271,1385,10,382.91
14449,4386,1803,10,328.60
14450,14688,1935,10,53.31
14451,13746,547,10,612.27
14452,6170,574,10,39.40
14453,291,958,10,493.13
14454,8567,836,10,73.84
14455,7601,665,10,433.62
14456,5633,892,10,570.67
14457,3401,761,10,826.79
14458,6898,1909,10,83.41
14459,9110,924,10,605.15
14460,7534,1168,10,575.95
14461,8947,1601,10,358.50
14462,136,1240,10,919.26
14463,9025,1757,10,213.38
14464,13498,67,10,785.20
14465,6668,1572,10,647.76
14466,4306,1540,10,485.91
14467,8198,629,10,65.55
14468,6152,1178,10,788.05
14469,10510,1384,10,752.72
14470,11841,1336,10,928.06
14471,2022,487,10,484.17
14472,1140,606,10,671.60
14473,13795,708,10,671.17
14474,5627,561,10,403.18
14475,6468,1797,10,222.29
14476,4431,1025,10,376.11
14477,1823,1276,10,684.90
14478,7769,68,10,884.90
14479,4656,175,10,590.95
14480,12687,233,10,951.43
14481,8044,1985,10,299.88
14482,7429,700,10,700.66
14483,8787,1751,10,990.21
14484,5891,1987,10,744.49
14485,7779,657,10,543.20
14486,11579,1371,10,393.93
14487,12708,1461,10,650.12
14488,4547,87,10,771.31
14489,5314,1431,10,862.04
14490,12269,1990,10,383.74
14491,5488,1515,10,443.15
14492,8269,763,10,69.38
14493,9946,476,10,196.91
14494,13880,1146,10,376.21
14495,2204,143,10,913.94
14496,1293,90,10,424.04
14497,2790,951,10,92.51
14498,11007,262,10,222.14
14499,5682,1179,10,588.28
14500,6436,187,10,574.93
14501,3687,1040,10,167.32
14502,6879,1186,10,223.49
14503,3850,1440,10,879.55
14504,6310,343,10,603.92
14505,14685,1594,10,345.81
14506,3646,173,10,475.92
14507,4614,446,10,268.06
14508,13080,366,10,366.71
14509,6340,1061,10,701.22
14510,2907,252,10,483.22
14511,10951,610,10,849.89
14512,14482,1985,10,638.17
14513,1275,1886,10,306.63
14514,3381,1226,10,966.08
14515,8204,1689,10,185.23
14516,8725,1121,10,980.19
14517,11166,755,10,262.87
14518,13908,855,10,316.23
14519,9268,796,10,680.70
14520,3354,1171,10,683.00
14521,289,300,10,230.04
14522,9804,1320,10,155.88
14523,14605,204,10,624.43
14524,7295,96,10,933.05
14525,13225,654,10,543.24
14526,8537,256,10,226.37
14527,8582,1502,10,256.63
14528,5564,1396,10,554.51
14529,13959,882,10,210.67
14530,2198,1006,10,499.16
14531,316,1629,10,98.28
14532,14025,86,10,699.46
14533,14383,1314,10,833.25
14534,5174,1738,10,786.48
14535,14023,1075,10,325.04
14536,3213,1679,10,288.58
14537,2126,807,10,620.08
14538,5923,1172,10,169.19
14539,3750,1252,10,332.56
14540,2468,1346,10,214.91
14541,13527,110,10,352.47
14542,2756,909,10,511.20
14543,5213,569,10,869.72
14544,1460,733,10,133.52
14545,3075,1966,10,712.21
14546,7880,1651,10,989.46
14547,10482,160,10,818.18
14548,12728,1277,10,303.16
14549,9288,337,10,316.86
14550,12475,641,10,315.71
14551,2608,772,10,501.84
14552,5089,1705,10,856.74
14553,2029,1439,10,268.83
14554,2421,749,10,514.43
14555,14089,1908,10,430.58
14556,8895,159,10,389.80
14557,8637,760,10,159.16
14558,13781,656,10,72.70
14559,7337,915,10,750.54
14560,3638,1181,10,503.58
14561,1129,559,10,268.78
14562,14019,879,10,963.28
14563,4132,719,10,92.90
14564,2602,744,10,733.82
14565,14068,1780,10,439.47
14566,2604,1825,10,727.76
14567,11938,337,10,357.82
14568,12676,824,10,452.24
14569,4740,868,10,808.61
14570,3972,670,10,535.70
14571,2740,327,10,790.51
14572,9548,1865,10,291.95
14573,14463,448,10,750.82
14574,13844,1292,10,855.71
14575,1205,1483,10,605.33
14576,14832,779,10,830.24
14577,4780,247,10,269.83
14578,2639,1702,10,912.20
14579,1257,1730,10,419.43
14580,645,761,10,253.74
14581,7633,1896,10,989.38
14582,3961,670,10,817.03
14583,1851,813,10,881.13
14584,14043,950,10,643.96
14585,6546,942,10,254.53
14586,11228,1408,10,894.64
14587,9481,1574,10,107.22
14588,3767,577,10,175.45
14589,6529,141,10,265.01
14590,4653,500,10,752.71
14591,12667,1720,10,376.67
14592,4546,378,10,361.98
14593,13895,1725,10,92.33
14594,8744,315,10,859.97
14595,12793,817,10,38.68
14596,3757,1788,10,821.45
14597,8366,732,10,410.48
14598,12994,1886,10,400.45
14599,700,1305,10,394.19
14600,14537,331,10,40.13
14601,2117,917,10,286.96
14602,9617,1417,10,350.61
14603,1421,552,10,251.05
14604,12954,1871,10,778.18
14605,263,525,10,278.89
14606,7110,1762,10,112.78
14607,12385,855,10,174.69
14608,12137,174,10,248.00
14609,14838,1248,10,482.15
14610,2252,328,10,882.61
14611,6519,430,10,265.70
14612,8361,1176,10,603.92
14613,4502,381,10,328.19
14614,2354,875,10,922.24
14615,13662,1595,10,397.41
14616,11449,462,10,347.87
14617,11148,794,10,654.03
14618,7498,713,10,540.89
14619,9255,1101,10,73.36
14620,13710,802,10,750.10
14621,4695,1122,10,760.17
14622,2625,1026,10,694.13
14623,12127,1499,10,85.62
14624,13429,1311,10,282.56
14625,678,1069,10,304.50
14626,7081,1222,10,180.02
14627,2465,1568,10,314.49
14628,1372,320,10,294.88
14629,13428,1743,10,455.56
14630,1399,1028,10,291.91
14631,13883,1070,10,400.39
14632,5753,1043,10,680.25
14633,11327,1130,10,850.08
14634,11985,880,10,877.72
14635,282,1826,10,527.71
14636,6194,1054,10,781.73
14637,2504,955,10,861.97
14638,3290,742,10,375.92
14639,6264,1711,10,824.49
14640,2291,1633,10,193.83
14641,8548,1111,10,899.96
14642,12160,1216,10,761.37
14643,7386,189,10,66.50
14644,3110,1245,10,370.98
14645,2861,789,10,57.62
14646,13432,1956,10,323.22
14647,9115,643,10,278.27
14648,12136,600,10,349.23
14649,11227,621,10,514.18
14650,3693,1351,10,770.30
14651,8203,1750,10,302.84
14652,1873,433,10,963.26
14653,12112,1939,10,27.42
14654,5036,266,10,587.07
14655,6362,953,10,925.67
14656,2262,1405,10,747.44
14657,1181,1848,10,265.22
14658,4267,602,10,274.95
14659,14051,1232,10,805.23
14660,10759,846,10,710.59
14661,13392,1312,10,976.99
14662,14628,23,10,200.24
14663,12211,541,10,754.17
14664,3579,810,10,110.67
14665,14924,426,10,127.46
14666,2626,1856,10,167.88
14667,12500,593,10,123.37
14668,262,1113,10,886.43
14669,3085,1934,10,123.31
14670,9341,446,10,291.98
14671,7579,938,10,721.60
14672,6735,1451,10,996.53
14673,8586,840,10,501.81
14674,11289,1451,10,660.46
14675,6065,1753,10,531.26
14676,2761,1481,10,739.00
14677,13562,337,10,856.51
14678,909,586,10,566.84
14679,2779,1526,10,673.67
14680,2654,1146,10,963.31
14681,1769,1978,10,973.24
14682,10973,697,10,558.52
14683,11174,1881,10,346.63
14684,5162,520,10,519.50
14685,1718,213,10,310.59
14686,129,1154,10,915.68
14687,14771,1717,10,340.79
14688,3598,285,10,156.33
14689,6414,1230,10,875.16
14690,14192,948,10,628.01
14691,2777,562,10,48.68
14692,779,1553,10,363.36
14693,2722,917,10,40.54
14694,4374,562,10,176.39
14695,13569,96,10,363.41
14696,485,1241,10,971.74
14697,4003,1431,10,459.44
14698,14127,1131,10,181.43
14699,14929,302,10,510.17
14700,1772,1837,10,811.19
14701,175,1422,10,978.85
14702,4552,1504,10,28.14
14703,6836,1506,10,170.21
14704,13038,1044,10,273.89
14705,13802,163,10,304.72
14706,6818,1467,10,884.23
14707,3569,1874,10,346.41
14708,3549,451,10,195.09
14709,6999,165,10,399.84
14710,12585,388,10,107.43
14711,3011,1916,10,489.55
14712,10154,469,10,684.33
14713,11794,480,10,769.15
14714,6073,42,10,497.33
14715,10907,62,10,793.63
14716,7797,839,10,981.85
14717,1607,1472,10,356.27
14718,8508,1580,10,419.47
14719,9995,1521,10,419.45
14720,9060,145,10,327.18
14721,13747,1568,10,882.53
14722,9350,825,10,510.95
14723,9657,1653,10,158.26
14724,13095,1746,10,88.60
14725,8708,1231,10,657.77
14726,1228,1934,10,619.11
14727,12630,1027,10,41.13
14728,13820,1584,10,797.33
14729,12343,264,10,88.60
14730,6737,972,10,441.45
14731,7899,1497,10,833.35
14732,13716,4,10,37.21
14733,11310,1277,10,92.66
14734,10330,986,10,430.83
14735,2161,1379,10,822.61
14736,3368,590,10,377.16
14737,7058,197,10,244.81
14738,12164,878,10,642.01
14739,14777,1755,10,89.98
14740,12046,1232,10,131.93
14741,5730,622,10,784.35
14742,14261,1596,10,605.75
14743,1176,682,10,773.30
14744,1566,1285,10,324.54
14745,768,294,10,32.02
14746,10954,184,10,29.93
14747,5030,1828,10,442.81
14748,9531,128,10,169.38
14749,13579,417,10,76.15
14750,13539,1118,10,178.45
14751,5960,1899,10,227.37
14752,10313,1845,10,157.64
14753,8861,1395,10,71.30
14754,3226,337,10,441.16
14755,6890,910,10,229.24
14756,4983,1999,10,678.06
14757,86,388,10,287.11
14758,8979,1073,10,842.03
14759,765,347,10,878.06
14760,6390,701,10,922.12
14761,724,1555,10,394.58
14762,6825,1822,10,454.72
14763,13940,120,10,187.83
14764,7250,978,10,367.84
14765,13130,1199,10,788.64
14766,11901,1277,10,811.25
14767,412,1509,10,983.95
14768,796,1703,10,674.09
14769,1144,986,10,483.88
14770,12874,834,10,758.02
14771,1982,885,10,426.52
14772,12351,1421,10,534.21
14773,9134,864,10,302.61
14774,5559,1475,10,722.92
14775,12973,1159,10,969.41
14776,5914,442,10,517.04
14777,10712,1595,10,37.56
14778,14716,1637,10,848.52
14779,360,1411,10,170.31
14780,3540,1886,10,182.90
14781,10126,1463,10,294.33
14782,2257,1244,10,896.13
14783,2000,1227,10,805.25
14784,29,1247,10,991.33
14785,9966,1763,10,967.14
14786,3481,1256,10,626.31
14787,405,287,10,695.76
14788,11698,1859,10,938.57
14789,4084,377,10,523.43
14790,2595,239,10,38.05
14791,11291,1275,10,520.65
14792,11255,363,10,273.56
14793,8274,72,10,68.78
14794,12636,1679,10,977.23
14795,5246,484,10,294.76
14796,1609,1316,10,567.95
14797,8829,474,10,838.87
14798,3288,783,10,983.69
14799,2470,35,10,246.28
14800,10596,1015,10,665.35
14801,12647,815,10,105.30
14802,676,1290,10,349.11
14803,188,33,10,644.83
14804,3813,230,10,304.30
14805,14555,245,10,352.37
14806,7197,1187,10,165.51
14807,12749,290,10,485.11
14808,7805,417,10,750.81
14809,3561,402,10,404.64
14810,313,42,10,128.49
14811,820,835,10,562.35
14812,2122,72,10,556.30
14813,12325,1910,10,464.52
14814,5385,188,10,976.05
14815,4036,1020,10,511.73
14816,11210,630,10,628.82
14817,12260,1155,10,539.34
14818,2,534,10,831.45
14819,6723,1515,10,228.00
14820,5505,792,10,783.44
14821,3851,859,10,804.83
14822,5330,18,10,290.42
14823,1977,2000,10,713.78
14824,12402,1479,10,897.71
14825,11260,1913,10,398.93
14826,5390,363,10,676.22
14827,6952,243,10,206.83
14828,14063,799,10,109.44
14829,2558,1216,10,991.10
14830,6522,56,10,252.32
14831,12169,174,10,960.60
14832,729,1364,10,844.91
14833,1239,1490,10,915.05
14834,5837,1240,10,568.78
14835,3352,1611,10,949.63
14836,1696,973,10,550.20
14837,9584,976,10,811.89
14838,8134,1702,10,69.81
14839,14148,670,10,110.85
14840,14214,1350,10,386.30
14841,9238,848,10,289.76
14842,5717,1678,10,103.69
14843,3387,230,10,604.23
14844,6336,1317,10,406.06
14845,8219,1502,10,657.61
14846,1524,1529,10,876.80
14847,5353,996,10,556.87
14848,4359,261,10,333.90
14849,13185,1308,10,348.40
14850,7499,638,10,91.59
14851,1085,937,10,63.66
14852,7439,1189,10,839.33
14853,6183,738,10,824.39
14854,9401,824,10,312.83
14855,10165,202,10,361.42
14856,13808,1957,10,208.48
14857,12922,657,10,58.98
14858,8657,445,10,382.92
14859,2589,1701,10,561.47
14860,6591,257,10,134.38
14861,6461,1719,10,151.84
14862,7859,950,10,409.23
14863,1206,406,10,201.81
14864,12058,1626,10,928.90
14865,5554,1384,10,753.08
14866,12775,1844,10,884.87
14867,14163,1533,10,197.46
14868,7454,308,10,786.12
14869,10147,231,10,504.33
14870,7858,1491,10,117.76
14871,3392,477,10,448.99
14872,6453,758,10,656.90
14873,560,1545,10,513.60
14874,8879,1151,10,53.76
14875,10667,830,10,825.02
14876,3211,69,10,562.78
14877,12839,384,10,45.74
14878,276,1085,10,493.57
14879,2253,51,10,837.27
14880,4851,2,10,112.54
14881,2361,1459,10,941.68
14882,2069,1747,10,588.68
14883,3258,997,10,158.97
14884,11031,1678,10,277.07
14885,12282,1520,10,713.53
14886,10197,1844,10,940.92
14887,3589,274,10,32.36
14888,14087,1959,10,249.48
14889,3462,856,10,511.80
14890,10441,844,10,432.60
14891,7158,370,10,51.32
14892,13048,688,10,518.47
14893,13370,948,10,897.50
14894,5625,421,10,862.69
14895,3707,1821,10,761.88
14896,14095,1398,10,293.73
14897,1080,1481,10,916.39
14898,3674,1204,10,111.37
14899,10513,1816,10,674.64
14900,7347,1295,10,663.60
14901,4741,1061,10,955.21
14902,2206,418,10,438.07
14903,3434,644,10,258.01
14904,4507,670,10,617.10
14905,2158,877,10,620.51
14906,8517,1082,10,250.49
14907,3922,44,10,314.89
14908,11971,275,10,788.43
14909,4073,204,10,866.96
14910,9436,198,10,882.36
14911,906,1754,10,698.46
14912,3265,320,10,429.16
14913,3180,458,10,623.11
14914,7007,1040,10,34.96
14915,7586,1567,10,900.97
14916,2485,1322,10,915.18
14917,9066,379,10,317.34
14918,10549,1875,10,593.85
14919,6944,1855,10,81.53
14920,9856,1794,10,293.70
14921,2341,945,10,415.90
14922,11494,534,10,630.02
14923,5666,1594,10,188.73
14924,4010,348,10,684.02
14925,9358,626,10,699.62
14926,5904,91,10,509.11
14927,3273,1335,10,593.21
14928,10085,1564,10,982.85
14929,4354,1423,10,504.23
14930,5870,1986,10,293.05
14931,4315,71,10,864.55
14932,13336,473,10,930.26
14933,13681,1818,10,794.89
14934,10306,1146,10,590.76
14935,6579,1167,10,783.87
14936,12620,394,10,997.20
14937,9263,1167,10,109.26
14938,4062,1835,10,126.31
14939,3359,362,10,77.70
14940,9381,878,10,185.10
14941,9523,428,10,563.29
14942,1716,692,10,498.49
14943,12352,1713,10,703.36
14944,10132,1561,10,902.34
14945,14114,991,10,634.61
14946,3648,1684,10,787.80
14947,13039,1964,10,244.90
14948,11382,974,10,955.96
14949,13217,99,10,929.42
14950,13520,104,10,914.20
14951,2227,885,10,50.14
14952,1217,1030,10,639.31
14953,3384,1088,10,277.23
14954,13978,1767,10,422.75
14955,8834,832,10,594.95
14956,12442,27,10,528.41
14957,10554,808,10,937.85
14958,6894,944,10,615.38
14959,6970,1576,10,723.64
14960,7894,1509,10,130.93
14961,274,1135,10,935.04
14962,8892,67,10,71.48
14963,3899,1981,10,514.80
14964,4052,1990,10,101.40
14965,2526,432,10,143.65
14966,10672,838,10,32.19
14967,827,654,10,981.76
14968,5524,955,10,599.11
14969,6906,346,10,927.12
14970,5440,28,10,570.74
14971,13950,1091,10,794.83
14972,5347,397,10,537.52
14973,3174,1377,10,967.20
14974,5607,1201,10,144.60
14975,6451,597,10,660.97
14976,3804,1463,10,441.42
14977,14207,821,10,778.94
14978,7217,923,10,398.77
14979,10668,1383,10,286.49
14980,10466,381,10,898.84
14981,8437,1796,10,287.68
14982,7472,1379,10,881.10
14983,10211,1512,10,365.84
14984,11234,1479,10,630.50
14985,3459,743,10,89.12
14986,984,458,10,31.14
14987,14871,302,10,968.99
14988,1999,1462,10,944.98
14989,6066,230,10,348.27
14990,11370,872,10,378.65
14991,5815,262,10,653.53
14992,12268,1208,10,169.81
14993,14938,1642,10,705.04
14994,9116,626,10,102.95
14995,14766,1848,10,435.52
14996,3405,1268,10,52.50
14997,9491,1262,10,761.58
14998,3962,775,10,858.40
14999,10158,1775,10,629.39
15000,7235,1522,10,535.58
15001,2800,1851,1,0.00
15002,4799,32,1,0.00
15003,4417,1547,1,0.02
15004,7002,1217,1,0.02
15005,13391,1782,1,0.02
15006,13291,146,1,0.03
15007,3233,1249,1,0.04
15008,5467,1419,1,0.04
15009,201,603,1,0.04
15010,13398,1698,1,0.05
15011,8444,598,1,0.05
15012,10792,1133,1,0.06
15013,12224,236,1,0.07
15014,12262,1757,1,0.08
15015,3769,416,1,0.08
15016,10391,897,1,0.09
15017,2193,1726,1,0.09
15018,14369,605,1,0.09
15019,5438,1647,1,0.09
15020,4896,246,1,0.10
15021,12004,190,1,0.10
15022,13696,18,1,0.11
15023,6019,878,1,0.11
15024,662,993,1,0.13
15025,3199,639,1,0.13
15026,12661,350,1,0.13
15027,12710,1234,1,0.14
15028,8682,1717,1,0.16
15029,14842,1400,1,0.16
15030,5214,1833,1,0.17
15031,11337,1814,1,0.17
15032,4527,1640,1,0.17
15033,14875,688,1,0.17
15034,13651,1055,1,0.18
15035,9697,150,1,0.18
15036,9810,1635,1,0.19
15037,2287,45,1,0.19
15038,1042,625,1,0.20
15039,5148,1573,1,0.20
15040,2482,1001,1,0.21
15041,10213,1749,1,0.22
15042,12308,394,1,0.23
15043,2956,1662,1,0.24
15044,5474,1515,1,0.24
15045,7569,1971,1,0.25
15046,10608,271,1,0.26
15047,2823,1869,1,0.27
15048,13205,1484,1,0.27
15049,8797,347,1,0.28
15050,6297,129,1,0.28
15051,12313,732,1,0.29
15052,170,761,1,0.29
15053,2600,1142,1,0.30
15054,3823,1576,1,0.30
15055,14895,684,1,0.30
15056,4176,1144,1,0.30
15057,11917,832,1,0.30
15058,938,1736,1,0.31
15059,14103,1144,1,0.31
15060,6694,805,1,0.31
15061,718,1897,1,0.33
15062,5072,776,1,0.34
15063,8921,1522,1,0.34
15064,14804,1124,1,0.34
15065,14038,275,1,0.35
15066,1066,659,1,0.35
15067,1065,1032,1,0.36
15068,11568,1331,1,0.36
15069,1265,1527,1,0.37
15070,12471,32,1,0.38
15071,13889,164,1,0.40
15072,7700,370,1,0.41
15073,11603,936,1,0.41
15074,7297,1572,1,0.42
15075,13805,1594,1,0.42
15076,4676,986,1,0.43
15077,4700,1216,1,0.44
15078,12158,335,1,0.45
15079,3194,1223,1,0.45
15080,5230,1746,1,0.46
15081,5291,876,1,0.46
15082,2391,1109,1,0.46
15083,11670,1837,1,0.47
15084,7156,106,1,0.47
15085,11211,647,1,0.48
15086,8487,1734,1,0.48
15087,12696,1896,1,0.48
15088,11854,807,1,0.49
15089,5498,1895,1,0.49
15090,3648,1684,1,0.52
15091,12352,1713,1,0.54
15092,12221,601,1,0.55
15093,6938,725,1,0.55
15094,10192,1997,1,0.55
15095,11750,1536,1,0.56
15096,12562,1058,1,0.59
15097,2735,476,1,0.59
15098,13473,558,1,0.60
15099,13125,1122,1,0.61
15100,214,569,1,0.62
15101,3370,769,1,0.63
15102,6873,843,1,0.63
15103,1816,1713,1,0.64
15104,1741,429,1,0.65
15105,12847,480,1,0.67
15106,11015,255,1,0.68
15107,6502,1125,1,0.70
15108,12900,315,1,0.70
15109,10264,4,1,0.71
15110,851,1867,1,0.72
15111,9802,1451,1,0.72
15112,6354,1261,1,0.73
15113,346,1610,1,0.74
15114,7711,912,1,0.75
15115,13067,928,1,0.75
15116,14062,942,1,0.76
15117,4100,1395,1,0.77
15118,13862,454,1,0.79
15119,2946,1817,1,0.80
15120,4948,938,1,0.82
15121,12581,575,1,0.83
15122,5010,480,1,0.83
15123,2355,231,1,0.84
15124,9567,96,1,0.85
15125,13693,775,1,0.85
15126,6286,850,1,0.86
15127,5184,1949,1,0.88
15128,7010,1725,1,0.88
15129,5726,1618,1,0.88
15130,984,458,1,0.88
15131,2251,37,1,0.89
15132,676,1290,1,0.90
15133,6321,1526,1,0.91
15134,13094,706,1,0.91
15135,8536,634,1,0.92
15136,7473,1972,1,0.93
15137,9854,1371,1,0.95
15138,14200,488,1,0.96
15139,8759,898,1,0.96
15140,9483,1636,1,0.96
15141,7323,325,1,1.00
15142,6991,1650,1,1.00
15143,14813,1946,1,1.00
15144,11330,282,1,1.01
15145,11528,1136,1,1.01
15146,13203,414,1,1.02
15147,4174,778,1,1.02
15148,5465,775,1,1.03
15149,6134,632,1,1.03
15150,670,1952,1,1.04
15151,2212,223,1,1.04
15152,6507,96,1,1.04
15153,11695,243,1,1.06
15154,585,1697,1,1.07
15155,10402,1446,1,1.07
15156,11173,1280,1,1.08
15157,12331,1124,1,1.08
15158,1540,1226,1,1.09
15159,6135,700,1,1.09
15160,7932,1329,1,1.09
15161,13483,940,1,1.10
15162,2443,1183,1,1.11
15163,11499,745,1,1.11
15164,12545,805,1,1.11
15165,2163,119,1,1.12
15166,10252,243,1,1.12
15167,12003,148,1,1.12
15168,12018,1888,1,1.13
15169,3801,577,1,1.13
15170,11452,611,1,1.14
15171,979,1716,1,1.15
15172,7807,960,1,1.15
15173,12524,507,1,1.15
15174,9011,404,1,1.16
15175,10470,246,1,1.16
15176,4959,1637,1,1.16
15177,10196,1619,1,1.17
15178,3259,1940,1,1.19
15179,4005,1436,1,1.19
15180,10417,17,1,1.19
15181,1837,1136,1,1.19
15182,9742,847,1,1.19
15183,5065,528,1,1.22
15184,985,803,1,1.22
15185,5112,1224,1,1.23
15186,3018,976,1,1.23
15187,5137,1942,1,1.23
15188,7639,1661,1,1.24
15189,3888,1899,1,1.26
15190,9940,1689,1,1.27
15191,9224,566,1,1.27
15192,14951,28,1,1.27
15193,10271,398,1,1.29
15194,6642,1438,1,1.29
15195,13685,1806,1,1.30
15196,1954,70,1,1.30
15197,9821,1034,1,1.30
15198,6619,321,1,1.31
15199,3946,394,1,1.32
15200,11193,1822,1,1.33
15201,2402,787,1,1.34
15202,1089,1419,1,1.34
15203,4331,394,1,1.36
15204,4569,1485,1,1.36
15205,9391,884,1,1.37
15206,10976,624,1,1.37
15207,7521,1123,1,1.38
15208,7098,1811,1,1.40
15209,10913,1670,1,1.40
15210,2048,1839,1,1.40
15211,2909,853,1,1.40
15212,6776,1153,1,1.42
15213,2845,1455,1,1.42
15214,1471,1958,1,1.43
15215,12774,114,1,1.43
15216,5415,1990,1,1.44
15217,1767,1573,1,1.45
15218,9668,404,1,1.46
15219,12070,1949,1,1.47
15220,14331,1054,1,1.47
15221,2113,992,1,1.48
15222,11747,1788,1,1.49
15223,2052,928,1,1.50
15224,7051,1785,1,1.52
15225,10614,222,1,1.52
15226,6538,1671,1,1.53
15227,9612,695,1,1.53
15228,7249,1983,1,1.57
15229,9920,1245,1,1.57
15230,5771,670,1,1.57
15231,12963,618,1,1.59
15232,456,1570,1,1.59
15233,4125,1181,1,1.59
15234,6442,857,1,1.61
15235,11583,1281,1,1.61
15236,1297,578,1,1.62
15237,3246,784,1,1.62
15238,14055,1120,1,1.62
15239,14807,1561,1,1.63
15240,5807,1010,1,1.64
15241,6336,1317,1,1.64
15242,871,1704,1,1.64
15243,247,1369,1,1.65
15244,9186,1257,1,1.65
15245,5380,509,1,1.70
15246,12318,1410,1,1.70
15247,576,1499,1,1.70
15248,11901,1277,1,1.71
15249,6070,1521,1,1.73
15250,8216,1120,1,1.74
15251,12614,846,1,1.76
15252,1672,408,1,1.78
15253,11263,226,1,1.78
15254,4869,1898,1,1.78
15255,13899,964,1,1.79
15256,14811,245,1,1.79
15257,7150,1976,1,1.80
15258,2597,1569,1,1.80
15259,14838,1248,1,1.80
15260,11536,912,1,1.81
15261,8352,1610,1,1.81
15262,10186,654,1,1.81
15263,14095,1398,1,1.82
15264,1063,1497,1,1.82
15265,2216,1859,1,1.82
15266,11062,1842,1,1.82
15267,8077,1400,1,1.83
15268,730,1410,1,1.83
15269,7549,986,1,1.84
15270,3980,1906,1,1.84
15271,3388,1120,1,1.85
15272,7544,418,1,1.85
15273,21,1582,1,1.85
15274,1798,322,1,1.86
15275,1110,76,1,1.86
15276,1010,1704,1,1.86
15277,4309,1297,1,1.87
15278,3636,600,1,1.87
15279,14919,582,1,1.87
15280,4952,1131,1,1.88
15281,14338,1465,1,1.88
15282,7149,1747,1,1.88
15283,8231,1364,1,1.91
15284,5271,1728,1,1.92
15285,10968,930,1,1.93
15286,12186,1364,1,1.93
15287,11684,789,1,1.93
15288,4441,778,1,1.93
15289,3926,1377,1,1.93
15290,7039,1792,1,1.94
15291,5262,1884,1,1.94
15292,3753,1649,1,1.94
15293,12023,1052,1,1.94
15294,12102,1042,1,1.95
15295,9200,354,1,1.96
15296,6193,1006,1,1.98
15297,10478,556,1,1.99
15298,2008,1964,1,1.99
15299,12300,475,1,1.99
15300,2740,327,1,1.99
15301,5512,1784,1,1.99
15302,9756,25,1,2.00
15303,8613,285,1,2.01
15304,10462,144,1,2.01
15305,11721,1943,1,2.03
15306,6757,1767,1,2.03
15307,6780,34,1,2.03
15308,6797,1046,1,2.04
15309,12189,1383,1,2.05
15310,2256,31,1,2.06
15311,1834,1442,1,2.06
15312,13447,1374,1,2.08
15313,11205,1383,1,2.08
15314,13768,1967,1,2.08
15315,6521,577,1,2.09
15316,1934,83,1,2.09
15317,5934,1062,1,2.09
15318,14433,1967,1,2.10
15319,9280,510,1,2.11
15320,7287,1075,1,2.11
15321,2751,500,1,2.12
15322,12655,303,1,2.13
15323,1480,1163,1,2.13
15324,10802,1642,1,2.14
15325,11281,1478,1,2.15
15326,10725,1460,1,2.17
15327,4190,1929,1,2.17
15328,2706,901,1,2.17
15329,766,742,1,2.18
15330,4595,349,1,2.19
15331,12719,199,1,2.19
15332,8040,356,1,2.20
15333,755,447,1,2.21
15334,2563,5,1,2.21
15335,10967,705,1,2.21
15336,1371,1733,1,2.22
15337,9722,1056,1,2.23
15338,6729,1536,1,2.24
15339,12929,1772,1,2.24
15340,13832,985,1,2.24
15341,3215,1118,1,2.25
15342,650,1238,1,2.26
15343,9344,726,1,2.27
15344,10501,897,1,2.29
15345,14423,1764,1,2.30
15346,2947,1584,1,2.30
15347,5241,921,1,2.30
15348,10188,163,1,2.30
15349,1494,1363,1,2.31
