order_id,order_date,customer_id,total_price
5334,2024-09-26,214,6565.38
3671,2024-08-28,5746,6040.25
8102,2024-05-03,1955,6736.66
13755,2023-11-25,9012,232.51
13780,2024-10-29,6927,3507.46
2674,2024-02-01,6531,1245.12
4866,2023-12-09,8603,89.61
2993,2024-03-10,4475,6011.10
9435,2024-10-21,9325,1872.63
12170,2023-11-06,9173,350.15
4194,2024-06-12,6764,1776.62
5581,2024-10-28,1688,7020.34
9138,2024-03-17,1149,950.40
13871,2024-10-09,9325,977.67
6473,2023-12-17,1083,1339.32
8786,2024-10-20,8369,5950.82
348,2024-02-23,9942,93.61
14667,2024-07-07,898,1000.89
9311,2024-06-20,3221,1484.57
10668,2024-01-04,6088,2873.46
14170,2024-05-07,6966,4984.67
4474,2023-11-20,8501,7422.65
2142,2023-12-31,3756,1478.25
12124,2024-06-10,5585,3326.64
9525,2024-09-26,8709,1513.07
12582,2024-02-14,2998,2625.23
11725,2024-06-07,7431,647.10
3710,2024-07-05,1219,3460.74
8626,2024-10-04,7108,2258.13
13695,2024-09-30,9334,5777.55
7808,2024-04-05,9277,1583.32
7238,2024-02-19,7250,5550.88
4841,2024-03-04,976,7129.04
14474,2024-08-12,5838,828.74
13619,2024-03-24,4357,5036.22
13857,2023-12-07,3831,482.86
6755,2023-12-24,1752,3314.74
13913,2024-10-02,7784,2648.46
12229,2023-12-03,14,7127.09
2404,2024-06-22,3917,161.16
7826,2024-06-03,1349,3152.86
5542,2024-04-27,2254,884.00
6275,2024-10-07,543,7178.51
11867,2024-06-05,4686,2083.85
12422,2024-02-04,8722,702.23
8491,2024-06-10,981,136.68
14094,2023-12-04,1479,1908.69
11974,2023-11-27,1093,5961.37
8695,2024-05-28,4956,4660.14
13406,2024-06-15,3182,8562.08
356,2024-05-05,1246,4832.49
11789,2024-01-31,5036,1460.91
11897,2023-11-05,8369,1557.58
8262,2024-10-24,5187,2943.86
8302,2024-09-27,9164,745.16
7939,2023-12-11,7153,2750.52
13225,2024-03-28,6889,5441.22
3791,2024-10-24,352,766.58
7629,2024-05-24,1157,5232.51
11779,2024-02-05,2276,5216.83
13595,2024-09-12,335,1720.44
4726,2024-02-06,2739,1370.91
6079,2024-04-04,8398,3299.56
14634,2024-10-19,9594,1025.28
3249,2024-06-17,9663,5245.19
3538,2024-02-10,3296,498.93
4378,2023-11-18,7742,4780.09
4653,2024-03-24,599,7535.99
2205,2024-09-04,8446,392.84
5318,2024-10-02,785,227.06
2037,2024-08-04,1406,4124.72
855,2024-03-29,4169,828.09
12644,2024-07-02,2625,1248.40
2787,2024-08-06,8127,817.66
6180,2024-07-23,3889,995.36
4277,2023-12-05,5307,1853.97
6033,2024-06-25,1891,1592.86
8880,2024-10-10,1390,998.43
8905,2023-11-15,4567,215.92
6567,2024-01-13,4682,3138.17
2378,2024-01-01,4006,3761.69
4287,2024-06-06,9262,2061.39
6980,2024-10-30,4784,4852.49
9768,2024-10-10,3376,2272.48
9986,2024-05-11,8582,655.92
7829,2024-03-15,774,542.44
12256,2024-05-25,9700,1447.02
1025,2024-01-13,6703,864.06
6779,2024-05-01,9685,234.34
6828,2024-05-24,5430,791.31
11840,2024-09-15,705,3391.21
881,2024-06-14,8534,1904.74
13404,2024-06-03,1495,4718.19
4507,2024-02-06,137,6180.04
13506,2024-07-29,5295,2109.46
12052,2024-09-11,2170,1191.64
12388,2024-08-08,8962,1036.55
7518,2024-02-15,9387,1725.69
9853,2024-06-23,7015,226.85
14550,2024-10-24,1684,3519.16
478,2024-02-12,9981,2223.99
1931,2024-08-20,3923,1608.63
1719,2024-04-20,5190,1671.99
10930,2024-05-07,8358,5140.04
10114,2024-08-11,1096,488.36
7775,2024-05-18,6613,6886.19
8278,2023-11-24,2429,3183.28
9087,2024-05-09,7833,665.07
4016,2024-02-09,1566,1115.02
14512,2024-03-17,6116,1656.89
832,2024-09-20,4279,1883.53
7536,2024-02-03,7030,2993.28
9950,2024-09-18,3360,8174.68
3114,2023-11-15,9789,8705.14
11510,2024-04-02,1714,3086.06
11609,2024-09-25,4619,1410.97
11989,2024-03-03,7459,2292.77
9229,2024-10-22,1801,3441.67
2382,2023-11-15,899,7045.56
7152,2024-10-02,2524,520.74
5478,2024-10-02,4965,3324.24
14628,2024-02-22,2393,2011.60
1913,2024-03-09,5948,900.59
1220,2024-06-17,5689,972.08
8974,2023-12-03,5345,5393.69
7658,2024-05-18,9895,1402.47
8175,2024-08-08,979,2939.55
14853,2024-05-16,6870,989.39
45,2024-02-27,8409,6285.65
14646,2024-05-22,5788,489.13
4150,2024-08-01,9206,1276.44
2367,2024-03-18,7607,2704.36
9122,2024-10-03,5808,7438.57
5699,2024-10-03,816,5954.44
3498,2024-04-06,8082,2508.73
6639,2024-09-22,8865,4043.74
782,2023-12-09,5809,3535.94
5812,2023-12-23,3848,6410.11
11993,2024-07-11,6389,879.88
5642,2024-11-02,6549,812.74
915,2024-11-01,8812,2496.72
257,2024-05-21,9651,1071.86
13031,2024-06-28,3039,151.63
3662,2024-04-13,4139,6424.12
2911,2024-06-25,7219,3189.99
9354,2024-01-30,3649,1884.34
4397,2024-04-23,5760,233.04
14427,2024-02-06,1404,780.84
10060,2024-01-06,4558,2917.43
1539,2024-02-29,2196,3234.45
1113,2024-10-24,5747,3177.96
4577,2024-10-13,1595,483.85
10988,2024-02-16,9401,417.80
206,2024-05-03,8978,4860.69
11398,2024-10-28,1126,2985.16
1941,2024-03-03,4415,747.48
14447,2024-05-20,8714,4188.09
8575,2023-12-10,634,206.29
7384,2024-09-02,1134,7789.10
2618,2024-07-13,7743,174.22
6764,2024-07-24,470,1581.09
3387,2023-12-20,2580,6051.73
10999,2024-01-27,6274,1414.20
1030,2024-03-02,3364,8953.11
10026,2024-02-06,7419,6660.10
13192,2024-06-14,8244,8991.29
14750,2023-11-25,8404,3086.99
10628,2024-07-25,7792,5490.21
13700,2024-09-21,3737,151.01
5656,2024-08-25,972,2385.03
13904,2024-02-05,5500,2363.01
20,2024-01-02,3717,6388.26
147,2023-12-10,223,878.70
468,2023-12-15,7327,129.57
11120,2023-12-10,6426,717.02
6760,2024-05-14,2250,1155.73
4942,2024-06-04,4184,1707.53
12107,2024-09-02,4664,3319.89
14411,2024-07-30,416,3355.71
11181,2024-10-31,5475,1688.58
14018,2024-10-26,8178,4268.50
4358,2024-08-19,8230,223.55
5035,2024-05-01,9621,56.34
8468,2024-04-20,2041,417.00
13812,2024-02-23,8255,1484.38
1920,2024-05-07,8284,5289.53
5039,2024-07-25,8022,5142.57
12821,2024-06-25,3373,322.59
1668,2024-01-06,3625,812.75
6581,2024-08-20,367,741.99
10547,2024-03-31,5145,2300.60
8354,2023-11-25,8172,4019.42
2905,2024-09-26,3544,1283.90
11479,2024-08-31,9043,1000.18
7778,2023-12-13,5414,1920.62
4761,2024-09-25,4582,4368.29
8045,2024-09-16,2499,4951.00
5930,2024-06-22,685,2660.06
1970,2023-11-25,8617,3694.85
10006,2024-03-25,691,1251.52
14901,2024-04-16,3303,5070.34
4046,2024-05-10,4636,2084.11
12392,2024-10-13,2339,2048.30
7359,2024-05-17,1317,1425.03
9749,2024-09-28,7357,2605.68
14994,2024-08-20,7204,8391.99
8098,2024-05-24,5038,4008.73
13823,2024-06-19,8731,1902.16
7845,2023-12-10,6843,5142.10
8049,2024-08-24,1695,3682.58
8209,2024-10-18,6358,1867.39
2260,2024-03-28,6359,1580.37
8936,2024-01-30,6095,5499.47
9704,2024-02-27,9116,1650.30
14973,2023-12-09,6199,4453.45
1193,2024-10-25,456,611.28
13713,2023-11-16,7451,696.68
10099,2024-07-16,608,1536.13
173,2023-12-25,642,907.95
9579,2024-09-01,1627,6468.12
10009,2024-02-15,7810,1043.40
3673,2024-08-14,8957,1574.94
3741,2024-08-31,6654,1965.38
5229,2024-06-01,7266,903.93
3242,2024-03-08,2856,1079.01
13083,2024-08-14,5592,2170.30
7218,2024-09-11,3070,3285.50
5551,2024-10-13,9896,683.62
6806,2024-09-04,6325,2619.93
4603,2023-12-30,4237,2298.43
7093,2024-09-22,7668,5029.76
9991,2024-06-25,5768,3500.78
8666,2024-08-31,3566,5822.92
13021,2024-02-07,9021,1816.58
10539,2024-01-06,7282,5825.35
2295,2024-04-02,8188,7998.34
6237,2024-06-07,7137,2446.35
6652,2023-11-23,5073,5817.24
9500,2024-06-04,9722,526.54
11871,2024-10-08,1875,3189.40
5328,2024-07-16,4352,1882.14
10281,2024-03-05,3414,764.16
6437,2024-06-08,304,6481.97
6528,2024-03-16,7688,4715.90
13459,2024-04-09,9748,7387.69
921,2024-09-07,5062,4039.70
2781,2024-06-27,7918,4033.97
4371,2024-07-13,4524,4094.50
14660,2024-08-30,2478,4512.16
13938,2024-01-07,5481,5112.50
7147,2024-01-27,234,2390.30
11827,2024-10-05,5691,1881.11
177,2024-03-20,77,4294.69
277,2023-12-03,1970,7676.46
13108,2024-03-03,4064,617.69
1407,2024-10-13,3852,5685.08
13177,2024-09-03,3584,3600.71
10263,2024-10-25,2488,714.07
6432,2024-06-19,9359,4027.33
6995,2024-05-24,8450,3415.94
13308,2024-07-13,2745,107.92
12428,2024-08-04,321,93.88
7021,2024-02-04,4922,720.02
11354,2024-10-04,3030,2946.37
3321,2024-09-25,8976,1605.28
4444,2024-09-24,2778,2703.68
3639,2024-04-16,6037,338.20
13045,2024-10-15,8321,2930.58
1726,2024-02-08,5989,4814.46
8737,2024-04-12,3250,668.54
8118,2024-04-11,6092,3837.12
14089,2023-12-12,7548,4326.38
5392,2024-06-29,7022,4946.57
4497,2024-03-05,7422,4951.88
3726,2024-10-14,3342,546.20
1301,2024-02-13,267,888.42
1867,2023-11-12,936,2713.63
13742,2024-09-14,8653,387.24
7442,2024-03-20,3466,2049.58
1143,2024-11-02,8835,1811.66
4480,2024-10-06,3854,620.80
13775,2024-06-23,491,1823.52
1815,2024-08-17,1027,8855.94
13592,2024-03-20,942,831.43
11078,2024-05-18,2510,2326.80
6073,2024-02-17,7982,4994.14
2010,2024-01-07,7019,3531.02
4877,2024-07-06,8966,3772.04
9300,2024-10-05,2682,1862.14
2330,2024-02-22,4754,1070.83
775,2024-01-27,9243,370.93
704,2023-11-30,4994,371.67
13741,2023-11-10,5412,6015.82
1817,2024-03-21,1813,2888.02
1293,2024-07-27,8523,4261.32
7869,2024-08-29,1042,988.47
11641,2024-07-11,9992,2534.18
11285,2023-12-28,5218,8093.04
10642,2024-01-25,7574,9005.66
11819,2023-11-30,7785,3840.34
6739,2024-01-10,4519,3293.11
8776,2024-03-28,8630,153.86
5434,2024-01-10,2873,1527.24
1047,2024-09-08,1438,3496.76
1508,2024-05-17,3757,5862.08
13725,2024-02-09,5339,180.60
1132,2024-09-10,3894,1480.84
12377,2023-11-21,4514,3587.92
1759,2024-09-27,654,4603.14
12012,2024-05-25,5136,1365.90
9675,2023-11-24,3501,3789.46
1627,2024-06-23,3963,2181.45
4710,2024-07-06,1310,1903.42
5432,2024-07-25,6440,3495.20
6463,2024-03-06,1222,2027.22
8157,2024-04-30,1996,3429.76
8211,2024-02-22,4074,4549.02
7157,2024-02-02,9551,2985.38
14912,2024-04-08,8683,1717.19
13478,2024-04-06,2249,703.08
13369,2024-04-06,5926,131.10
184,2024-08-02,370,5606.96
2178,2024-02-21,2891,5173.60
1474,2024-03-18,1822,4841.51
5386,2023-11-05,4191,4858.01
2375,2023-11-14,8550,3892.12
6600,2023-11-23,2734,1896.40
11090,2024-10-11,8717,1455.38
6363,2024-10-05,7992,212.40
6662,2024-06-21,1932,5048.92
10737,2023-12-31,4271,1566.63
13967,2024-09-18,3617,4692.36
6650,2024-07-18,6555,5179.06
5007,2024-11-04,5312,7388.74
1358,2023-12-27,2885,3398.24
240,2024-09-16,9572,1197.82
13110,2024-02-19,2671,893.96
32,2024-08-04,2632,6712.66
2067,2024-09-24,476,4905.00
1394,2024-04-19,5452,5264.51
9411,2024-09-30,2535,1213.03
6716,2024-05-27,3456,1190.92
1633,2024-07-19,7710,416.22
3396,2024-10-12,4293,3064.36
10996,2023-11-17,2356,2090.08
8242,2024-05-31,832,772.30
11709,2023-12-25,2205,3533.82
3255,2023-12-08,9581,2326.74
8762,2024-08-28,2655,5683.32
8094,2023-12-22,48,3294.81
3674,2024-10-12,49,1135.26
7993,2024-03-01,8674,4371.78
4014,2024-08-18,9836,343.69
12643,2024-07-10,2439,1181.78
4211,2024-08-03,369,948.36
10172,2024-07-20,5004,783.38
23,2023-12-12,8445,2671.32
10367,2024-08-22,5464,1759.06
5457,2024-08-05,178,8196.70
11247,2024-05-04,629,3155.80
3175,2024-09-16,523,799.55
8647,2024-08-22,9442,8193.41
11225,2024-03-12,287,497.34
11202,2023-11-19,6298,322.76
12397,2023-11-17,872,5644.82
6767,2024-04-10,3972,4581.86
11,2024-09-05,604,1126.66
13006,2024-07-02,7384,645.46
4932,2024-02-10,7840,2951.79
11118,2023-12-02,4665,3571.62
3568,2024-09-14,4604,6508.76
1235,2024-06-01,7785,1870.92
8133,2024-07-03,9074,7506.20
12353,2024-04-04,9076,5380.25
13358,2024-07-10,6931,1449.00
13981,2024-09-22,1173,2662.35
14911,2024-09-28,2677,5585.94
5463,2024-01-28,7323,310.76
6479,2024-06-25,4645,2781.98
7430,2024-08-11,730,6007.74
8639,2024-05-07,1986,3293.62
9583,2024-01-17,2201,2765.08
11088,2024-05-18,9812,2604.24
6903,2024-08-27,22,662.76
3172,2024-06-13,3126,63.98
507,2024-01-01,3986,407.59
587,2024-09-15,7846,1536.86
12323,2023-11-06,1103,7370.72
12403,2024-07-31,4965,3787.05
13975,2024-08-11,6012,447.50
6733,2024-01-07,865,2344.18
6083,2024-01-10,4799,363.62
3902,2023-12-05,4294,456.56
771,2024-03-26,888,2673.65
12979,2024-06-19,8650,1794.03
10194,2024-03-26,8829,4993.32
1937,2024-01-13,9611,1064.52
14292,2024-08-31,7294,634.41
6683,2024-10-25,9872,2853.36
14798,2024-03-29,9790,1795.42
14800,2024-01-02,1624,750.93
7025,2024-09-05,5628,865.46
8643,2024-06-21,2764,760.30
13474,2024-06-15,6683,610.20
14078,2024-02-29,5263,4465.85
7183,2024-08-27,9292,2640.89
9267,2024-08-21,44,518.12
9160,2024-02-15,8051,946.12
12989,2024-03-12,6444,3188.40
10832,2024-05-21,2622,3611.73
1921,2024-09-12,9576,374.86
8598,2024-08-16,9864,5801.62
7355,2024-01-22,9796,2292.48
10590,2024-08-07,4651,1699.92
6368,2024-01-06,421,6599.34
10216,2024-10-28,6248,1760.54
5597,2024-10-09,1475,102.07
3760,2024-01-03,9782,341.75
6359,2024-05-10,4606,5612.40
7409,2024-08-19,8049,892.67
7214,2023-11-24,51,4588.08
608,2024-04-13,1021,839.07
4586,2024-08-23,2221,2813.26
4033,2024-02-11,3047,3921.58
14099,2024-10-23,16,8871.80
13166,2024-04-19,450,6436.72
3380,2024-07-08,4265,1377.47
618,2023-12-28,6982,3605.42
2864,2024-03-17,9161,147.70
3482,2024-06-12,5393,3317.41
8732,2024-07-05,2788,4791.38
5427,2024-08-03,366,2528.76
4616,2024-07-21,2504,2224.53
9852,2024-01-29,2657,2655.30
2486,2024-07-13,2340,8606.25
7231,2024-04-11,8412,587.96
7142,2024-08-07,8889,4381.50
5176,2024-08-27,5047,1210.17
3459,2023-12-20,4775,913.78
10937,2023-12-23,9011,556.83
9817,2024-07-01,5787,1848.40
13051,2024-09-02,816,568.57
12536,2024-04-21,3656,1130.40
7080,2024-03-07,4866,9893.34
11279,2024-08-13,5209,1495.90
5975,2023-11-29,3356,2499.30
10165,2024-03-12,5890,3636.88
13538,2024-08-21,6977,4625.40
13994,2024-10-12,9238,521.86
3247,2024-01-10,2785,404.19
14438,2024-09-26,5815,320.68
8765,2023-12-27,737,1487.00
13443,2024-02-15,5207,716.03
2292,2023-12-21,1359,1337.58
13800,2024-07-22,8964,332.44
3900,2024-08-29,6860,3937.10
3894,2024-07-24,1144,2239.50
8997,2023-12-06,2289,1531.22
1594,2024-06-14,3507,7831.40
1912,2024-05-18,8273,2044.78
2661,2024-07-15,2384,4605.53
8516,2024-09-06,3052,2365.52
12133,2024-07-05,9952,5527.80
12752,2024-10-07,5516,2409.90
14508,2024-10-27,651,681.14
4715,2024-07-09,9091,2600.03
10843,2024-08-21,6914,1342.12
5637,2024-07-23,4620,2347.32
3762,2024-02-29,8031,96.11
8932,2024-06-10,2357,752.48
11457,2024-05-21,3836,4454.26
3961,2024-10-14,8403,8193.36
1233,2024-07-15,5915,393.63
7352,2024-01-07,7358,3912.30
1897,2024-01-27,2696,6011.81
4764,2023-12-20,4737,576.95
8588,2024-07-30,6155,407.98
14077,2024-06-12,1831,908.10
5355,2024-09-07,9654,318.37
6674,2024-08-13,2980,5598.93
6039,2024-08-03,1014,2127.24
5313,2023-12-12,5084,2170.87
458,2024-07-07,9319,2464.10
4593,2024-05-15,4209,4316.74
9655,2024-03-21,4341,5394.18
3603,2024-07-08,2472,1775.30
13918,2024-04-21,4439,3936.31
6322,2023-12-21,4118,321.21
6535,2024-05-19,6464,4473.43
3254,2024-07-29,8393,3633.42
361,2024-10-23,3873,4066.39
9841,2024-05-13,2193,523.22
13011,2024-08-09,7100,1482.96
1156,2023-12-30,2637,3684.65
6155,2024-10-24,3249,186.22
13572,2024-07-11,4778,5202.68
345,2024-01-30,2414,1504.83
6403,2024-10-05,5141,3158.50
9745,2024-02-10,4483,7401.60
1341,2024-06-05,7769,249.05
3132,2024-09-19,3502,555.76
14278,2023-12-07,2228,1664.72
437,2024-07-15,7715,4107.84
3773,2024-01-31,3664,2766.37
13885,2024-02-27,6670,5972.80
5353,2023-11-22,1187,5592.24
13245,2024-09-16,6502,996.44
10955,2023-12-07,9829,4352.20
10659,2024-01-21,6506,1804.46
4219,2024-04-04,2181,816.14
1638,2024-08-30,1124,3465.62
8688,2024-10-17,4060,4267.48
12060,2024-05-23,812,1344.72
6972,2024-03-19,6405,4863.15
3237,2024-10-09,1842,298.97
11282,2024-09-20,8570,3511.26
14236,2024-08-28,4354,3207.82
955,2024-01-07,5233,2219.82
317,2023-12-19,8902,3255.96
2425,2023-11-09,8250,2170.31
9738,2024-07-14,851,537.74
13098,2024-05-30,1822,676.80
6590,2024-01-17,9575,1499.74
6267,2024-03-13,7415,2925.46
9935,2024-02-07,4016,4043.83
3765,2024-02-10,3806,2168.08
1590,2024-01-08,3600,1537.60
3120,2024-04-06,7200,299.52
9012,2024-01-08,1466,418.62
613,2024-09-13,7116,7979.58
12071,2024-05-18,7239,489.19
13479,2023-12-04,9068,7752.86
7172,2024-09-29,4247,2294.64
3802,2024-05-31,6391,1188.90
5103,2024-07-20,9804,1271.46
5907,2023-12-20,3286,1708.18
5409,2024-04-22,8313,2567.58
4156,2024-08-08,5172,1927.12
3782,2024-09-18,6729,3033.07
12470,2024-02-24,663,654.86
12881,2024-04-01,3703,5461.36
10069,2024-03-08,9324,282.76
7094,2024-02-07,7225,262.56
14683,2024-04-14,67,2014.51
7145,2024-01-04,1792,743.22
11888,2024-07-28,3057,3113.44
4570,2024-02-13,5464,755.09
3228,2024-04-16,9447,6102.30
2491,2024-09-14,6775,680.42
7009,2024-03-17,2331,3058.02
2620,2024-03-06,4031,575.66
3860,2024-07-30,4819,7788.96
9515,2024-11-03,4073,7177.96
13661,2024-07-03,6472,1905.98
10161,2023-12-22,2652,127.21
11334,2024-08-03,6718,1176.84
7374,2023-12-13,8478,473.81
14913,2024-02-05,9561,306.00
8787,2024-10-15,1416,9926.48
10621,2024-07-18,7632,906.68
5986,2024-10-29,5428,4178.32
12460,2024-05-16,432,3401.36
2222,2024-07-10,4608,1464.08
5093,2024-04-09,3435,457.11
1883,2024-02-19,7120,1080.16
2462,2024-08-19,3943,776.86
11357,2024-01-11,868,5891.97
5469,2023-11-27,7865,3160.22
3917,2024-03-11,6903,271.64
7586,2024-01-17,9732,9034.26
12468,2023-12-15,3156,1802.58
2437,2023-11-11,9547,5309.08
13602,2024-06-12,3123,1222.80
10248,2024-08-11,4905,1734.68
14670,2024-09-13,7907,1883.42
8806,2024-11-04,4931,1933.88
12021,2024-06-29,1847,3411.36
9714,2024-07-19,6912,4247.94
13930,2024-10-11,993,6410.20
11532,2024-10-23,1981,1880.64
2813,2024-08-31,1755,3487.40
114,2024-01-23,2148,883.12
6365,2024-10-12,272,1135.66
11159,2024-05-03,8580,5000.74
3180,2024-08-15,1127,6255.98
12275,2024-08-21,4464,4003.10
600,2024-10-24,8696,2708.55
12632,2023-11-14,5333,911.51
4645,2024-01-16,7859,3787.64
12540,2024-03-04,3271,888.95
10530,2024-03-10,2184,8701.24
2842,2024-05-23,9438,2721.58
13634,2024-02-05,7410,2241.62
12276,2024-08-09,8792,5746.62
3112,2024-01-08,5826,5860.47
1200,2024-03-03,7578,2552.16
12155,2024-10-05,8302,68.86
1983,2024-10-25,6993,858.45
1123,2024-06-27,6363,4323.48
10761,2024-10-13,4260,681.98
7325,2024-03-09,1956,89.48
9318,2023-11-29,3628,3384.15
2055,2023-11-28,8749,219.10
3918,2024-05-15,380,2122.76
5886,2024-06-02,8063,3051.20
14546,2024-03-08,7098,4067.12
10223,2024-10-25,853,5150.46
12176,2024-09-20,6508,3345.46
10126,2024-10-19,7442,2968.48
5122,2023-11-24,5844,1621.34
728,2023-11-11,9705,957.85
9508,2024-05-01,3379,7312.32
12706,2024-06-14,7505,2287.66
2288,2024-01-04,4668,2073.74
2305,2024-05-23,5700,291.86
6288,2024-03-13,1314,8896.08
12270,2024-03-25,689,5562.38
7983,2023-11-25,8850,750.34
11706,2024-01-08,7349,4289.58
14090,2024-05-05,8693,727.17
6585,2024-07-05,2075,6316.11
3729,2023-11-17,3595,972.87
3052,2024-01-16,5946,2021.98
2978,2024-05-25,2270,7978.10
13560,2024-02-22,1799,956.07
3609,2024-03-18,8578,2529.18
14128,2024-04-25,4230,3887.81
584,2023-12-11,5320,1924.14
7717,2024-05-02,2966,4167.20
2417,2024-06-17,4589,478.81
3539,2023-12-12,1079,3012.90
6624,2024-08-20,6718,2775.84
10089,2024-09-23,1584,4627.79
6446,2024-04-22,6471,2876.72
2259,2024-05-11,2805,1646.61
13322,2024-08-23,1603,5264.80
5061,2024-03-18,4025,1881.21
398,2024-08-25,1067,2166.84
5815,2024-08-24,7795,6561.00
1103,2023-11-25,2431,319.80
10598,2023-11-28,1472,2915.85
3767,2024-03-22,6,1780.22
6522,2024-01-03,8752,2548.92
686,2023-11-10,5107,3755.36
1723,2023-11-17,5779,1072.66
4576,2024-08-13,4340,1407.64
5589,2024-06-15,6304,832.77
11327,2024-02-24,1787,8526.62
6775,2023-11-19,7546,1393.10
11041,2024-10-07,25,2431.34
12320,2024-08-10,2451,791.38
8462,2024-09-10,1283,1108.14
14303,2024-02-27,2920,2503.78
5754,2024-05-21,4273,1649.32
631,2024-02-20,3438,507.32
12111,2024-07-04,5875,105.82
5714,2024-04-22,1117,1791.50
11489,2024-05-21,3065,826.77
13159,2024-06-11,4180,5229.06
11505,2024-05-31,2220,294.65
2389,2024-09-09,8623,6322.32
7472,2024-07-08,3684,8836.94
5929,2024-01-30,3767,1430.72
3856,2024-10-12,615,5739.42
13461,2024-11-03,6297,519.76
11786,2024-07-19,8295,6889.08
7327,2024-09-15,1588,2818.71
6953,2024-03-20,1766,3222.84
2242,2023-12-17,5784,1655.12
13744,2024-07-22,6412,1979.72
4135,2024-10-24,5105,3179.28
7196,2024-10-20,1204,229.09
5216,2024-08-27,1546,2033.52
7372,2024-01-15,7428,258.79
11055,2024-06-20,3150,563.81
7626,2024-03-11,5077,5717.33
9135,2024-07-13,6714,2462.29
5054,2024-11-01,398,716.48
2239,2024-04-19,9051,3410.40
5448,2024-04-21,721,536.94
14391,2024-08-09,7693,437.78
1720,2024-06-27,1609,3824.50
11162,2024-01-08,3389,5127.76
10905,2023-11-13,9818,2424.02
6299,2024-07-25,1641,2589.99
6278,2024-07-13,9980,791.14
10109,2024-08-27,7974,1139.80
14394,2024-09-14,6222,5125.42
4818,2023-11-13,1582,1951.86
3972,2024-09-01,7009,5383.30
11411,2024-01-25,489,5371.84
10744,2024-03-06,2718,4962.72
11170,2023-12-10,6682,188.08
3969,2024-08-20,3313,2351.76
6566,2024-08-27,8033,3049.56
2500,2024-05-22,3779,508.88
7318,2024-04-18,9834,2430.54
9415,2024-05-28,1022,2531.75
1968,2023-11-09,5250,1026.02
14230,2023-12-05,5742,1098.07
2589,2024-05-21,5840,5641.14
8642,2024-09-25,538,1037.00
12537,2024-01-02,5639,1087.56
8173,2024-04-05,1479,1999.66
6822,2023-12-13,5945,1362.44
12577,2024-04-24,913,1322.81
11427,2023-12-03,593,2382.16
454,2024-08-05,5473,4192.08
5131,2024-06-25,5446,1347.36
3740,2024-10-23,3900,444.20
1012,2024-01-09,9482,1512.50
14003,2024-05-18,7402,404.26
7559,2024-09-24,2709,1794.42
13633,2024-06-29,990,3720.66
11007,2024-04-19,7509,2247.94
5075,2024-03-07,8026,375.02
5180,2024-04-01,5012,3890.56
13794,2023-11-14,1305,806.28
8403,2024-04-12,9870,3005.30
10689,2024-11-04,2618,593.68
12844,2024-02-16,9917,4987.09
10081,2024-07-09,8912,715.86
4410,2024-06-03,1414,3818.46
6486,2024-04-13,99,107.13
6834,2024-09-13,7733,1450.90
10179,2024-04-21,6741,2171.86
974,2024-01-16,1446,7890.12
8443,2023-12-06,7107,6637.20
12327,2024-02-19,6236,2055.26
1626,2024-01-24,1290,1715.66
5840,2024-10-07,2401,2229.74
14374,2023-11-06,5981,2876.43
1961,2024-02-27,9396,810.13
2200,2024-05-06,4262,794.42
1286,2024-10-12,8080,227.99
5964,2024-05-08,2464,130.08
4233,2024-01-11,1836,5520.69
9006,2024-02-05,520,6213.02
4398,2024-02-04,666,6992.46
2276,2023-12-01,2638,3020.66
1008,2024-03-17,104,6468.48
7686,2024-01-27,6164,1673.62
2038,2024-11-01,9071,757.96
3150,2023-12-04,8027,639.72
4928,2024-03-28,1575,932.94
10849,2024-02-04,3125,3759.32
7529,2024-03-24,9771,1609.90
7896,2023-11-13,5206,878.78
13759,2024-08-30,5089,1958.32
5200,2024-09-21,952,316.06
14795,2024-03-30,679,2050.44
1780,2024-05-15,960,7855.56
4360,2023-12-15,3154,5014.32
12546,2024-10-22,6467,1944.46
4359,2024-07-12,6962,3366.22
6375,2024-05-02,2351,1045.06
14538,2024-04-19,7615,572.20
12332,2024-08-15,8090,500.98
9450,2023-12-08,8555,2168.32
1431,2024-11-03,3099,2973.15
8425,2024-09-26,2635,1423.08
11965,2023-12-17,7240,7816.28
165,2023-12-17,8171,5920.83
6868,2024-02-12,1275,3112.38
14109,2024-03-30,1851,1211.04
842,2024-05-19,6961,3725.56
10627,2024-08-30,9305,3055.16
14744,2024-02-17,8632,3756.81
13591,2024-02-12,8222,3441.34
4707,2024-09-27,2668,5480.42
1423,2024-05-04,3358,3043.60
6113,2023-12-10,8021,5776.96
1219,2023-12-27,9248,5259.15
5329,2024-06-25,740,5746.38
12646,2024-08-06,4381,1199.70
5691,2024-03-09,589,4325.64
7060,2024-09-04,4860,2017.78
603,2024-03-15,8263,2805.04
10926,2023-11-06,1084,2033.05
3754,2024-02-26,3210,1838.73
5890,2024-04-27,259,1464.91
12040,2023-12-08,1176,6068.05
3516,2024-10-03,8238,2525.61
890,2024-08-19,436,2699.12
12813,2024-07-22,356,3474.62
2173,2023-11-14,3262,830.02
3602,2024-01-25,7375,7929.60
7062,2024-08-10,1322,2484.42
6250,2024-08-13,6407,379.01
7615,2024-04-30,5829,644.44
1506,2024-01-31,7368,538.31
8364,2024-07-28,2141,1234.99
3629,2024-07-06,9358,1506.68
47,2023-12-28,8932,75.15
3000,2024-04-02,8280,1019.84
13200,2024-07-27,6286,2429.13
