payment_id,order_id,payment_method,amount,transaction_status
10808,10808,Credit Card,592.56,Completed
10809,10809,Credit Card,313.62,Completed
10810,10810,Credit Card,30.82,Completed
10811,10811,Credit Card,472.57,Completed
10812,10812,Credit Card,23.72,Completed
10813,10813,Credit Card,83.25,Completed
10814,10814,Credit Card,922.80,Completed
10815,10815,Credit Card,621.52,Completed
10816,10816,Credit Card,326.04,Completed
10817,10817,Credit Card,8.97,Completed
10818,10818,Credit Card,626.16,Completed
10819,10819,Credit Card,328.20,Completed
10820,10820,Credit Card,998.40,Completed
10821,10821,Credit Card,84.96,Completed
10822,10822,Credit Card,310.92,Completed
10823,10823,Credit Card,24.80,Completed
10824,10824,Credit Card,472.15,Completed
10825,10825,Credit Card,60.24,Completed
10826,10826,Credit Card,7.15,Completed
10827,10827,Credit Card,24.36,Completed
10828,10828,Credit Card,971.50,Completed
10829,10829,Credit Card,775.35,Completed
10830,10830,Credit Card,480.76,Completed
10831,10831,Credit Card,735.21,Completed
10832,10832,Credit Card,991.70,Completed
10833,10833,Credit Card,82.20,Completed
10834,10834,Credit Card,40.00,Completed
10835,10835,Credit Card,74.73,Completed
10836,10836,Credit Card,82.71,Completed
10837,10837,Credit Card,454.02,Completed
10838,10838,Credit Card,68.91,Completed
10839,10839,Credit Card,34.44,Completed
10840,10840,Credit Card,749.16,Completed
10841,10841,Credit Card,217.05,Completed
10842,10842,Credit Card,21.98,Completed
10843,10843,Credit Card,31.08,Completed
10844,10844,Credit Card,21.84,Completed
10845,10845,Credit Card,26.78,Completed
10846,10846,Credit Card,75.18,Completed
10847,10847,Credit Card,7.54,Completed
10848,10848,Credit Card,598.48,Completed
10849,10849,Credit Card,566.72,Completed
10850,10850,Credit Card,750.60,Completed
10851,10851,Credit Card,429.31,Completed
10852,10852,Credit Card,613.92,Completed
10853,10853,Credit Card,485.52,Completed
10854,10854,Credit Card,245.65,Completed
10855,10855,Credit Card,615.52,Completed
10856,10856,Credit Card,740.25,Completed
10857,10857,Credit Card,935.10,Completed
10858,10858,Credit Card,84.66,Completed
10859,10859,Credit Card,229.10,Completed
10860,10860,Credit Card,908.60,Completed
10861,10861,Credit Card,87.12,Completed
10862,10862,Credit Card,797.94,Completed
10863,10863,Credit Card,923.80,Completed
10864,10864,Credit Card,486.92,Completed
10865,10865,Credit Card,9.91,Completed
10866,10866,Credit Card,123.44,Completed
10867,10867,Credit Card,759.06,Completed
10868,10868,Credit Card,590.40,Completed
10869,10869,Credit Card,6.88,Completed
10870,10870,Credit Card,20.40,Completed
10871,10871,Credit Card,38.96,Completed
10872,10872,Credit Card,463.61,Completed
10873,10873,Credit Card,0.26,Completed
10874,10874,Credit Card,8.14,Completed
10875,10875,Credit Card,142.48,Completed
10876,10876,Credit Card,64.89,Completed
10877,10877,Credit Card,304.92,Completed
10878,10878,Credit Card,986.10,Completed
10879,10879,Credit Card,985.60,Completed
10880,10880,Credit Card,87.96,Completed
10881,10881,Credit Card,907.80,Completed
10882,10882,Credit Card,3.96,Completed
10883,10883,Credit Card,930.80,Completed
10884,10884,Credit Card,924.20,Completed
10885,10885,Credit Card,75.03,Completed
10886,10886,Credit Card,759.87,Completed
10887,10887,Credit Card,967.10,Completed
10888,10888,Credit Card,479.22,Completed
10889,10889,Credit Card,159.92,Completed
10890,10890,Credit Card,630.72,Completed
10891,10891,Credit Card,475.30,Completed
10892,10892,Credit Card,986.30,Completed
10893,10893,Credit Card,74.88,Completed
10894,10894,Credit Card,20.68,Completed
10895,10895,Credit Card,221.95,Completed
10896,10896,Credit Card,33.94,Completed
10897,10897,Credit Card,311.58,Completed
10898,10898,Credit Card,0.36,Completed
10899,10899,Credit Card,323.94,Completed
10900,10900,Credit Card,465.15,Completed
10901,10901,Credit Card,799.29,Completed
10902,10902,Credit Card,27.78,Completed
10903,10903,Credit Card,478.17,Completed
10904,10904,Credit Card,301.20,Completed
10905,10905,Credit Card,955.10,Completed
10906,10906,Credit Card,590.56,Completed
10907,10907,Credit Card,357.36,Completed
10908,10908,Credit Card,341.46,Completed
10909,10909,Credit Card,151.64,Completed
10910,10910,Credit Card,620.48,Completed
10911,10911,Credit Card,591.52,Completed
10912,10912,Credit Card,23.58,Completed
10913,10913,Credit Card,327.78,Completed
10914,10914,Credit Card,931.40,Completed
10915,10915,Credit Card,138.96,Completed
10916,10916,Credit Card,232.70,Completed
10917,10917,Credit Card,226.45,Completed
10918,10918,Credit Card,24.58,Completed
10919,10919,Credit Card,453.67,Completed
10920,10920,Credit Card,2.43,Completed
10921,10921,Credit Card,984.50,Completed
10922,10922,Credit Card,9.08,Completed
10923,10923,Credit Card,67.62,Completed
10924,10924,Credit Card,142.12,Completed
10925,10925,Credit Card,922.10,Completed
10926,10926,Credit Card,71.34,Completed
10927,10927,Credit Card,4.76,Completed
10928,10928,Credit Card,586.32,Completed
10929,10929,Credit Card,956.40,Completed
10930,10930,Credit Card,200.55,Completed
10931,10931,Credit Card,343.26,Completed
10932,10932,Credit Card,122.80,Completed
10933,10933,Credit Card,597.12,Completed
10934,10934,Credit Card,334.44,Completed
10935,10935,Credit Card,773.19,Completed
10936,10936,Credit Card,468.23,Completed
10937,10937,Credit Card,472.01,Completed
10938,10938,Credit Card,78.87,Completed
10939,10939,Credit Card,89.70,Completed
10940,10940,Credit Card,626.16,Completed
10941,10941,Credit Card,120.92,Completed
10942,10942,Credit Card,602.80,Completed
10943,10943,Credit Card,797.04,Completed
10944,10944,Credit Card,915.70,Completed
10945,10945,Credit Card,30.28,Completed
10946,10946,Credit Card,130.32,Completed
10947,10947,Credit Card,145.88,Completed
10948,10948,Credit Card,2.63,Completed
10949,10949,Credit Card,209.25,Completed
10950,10950,Credit Card,31.56,Completed
10951,10951,Credit Card,359.22,Completed
10952,10952,Credit Card,69.75,Completed
10953,10953,Credit Card,465.36,Completed
10954,10954,Credit Card,767.34,Completed
10955,10955,Credit Card,311.40,Completed
10956,10956,Credit Card,936.60,Completed
10957,10957,Credit Card,935.70,Completed
10958,10958,Credit Card,38.18,Completed
10959,10959,Credit Card,35.38,Completed
10960,10960,Credit Card,232.60,Completed
10961,10961,Credit Card,209.55,Completed
10962,10962,Credit Card,617.36,Completed
10963,10963,Credit Card,9.34,Completed
10964,10964,Credit Card,29.74,Completed
10965,10965,Credit Card,331.32,Completed
10966,10966,Credit Card,348.42,Completed
10967,10967,Credit Card,340.02,Completed
10968,10968,Credit Card,481.39,Completed
10969,10969,Credit Card,427.35,Completed
10970,10970,Credit Card,455.98,Completed
10971,10971,Credit Card,232.00,Completed
10972,10972,Credit Card,7.41,Completed
10973,10973,Credit Card,27.40,Completed
10974,10974,Credit Card,226.40,Completed
10975,10975,Credit Card,345.18,Completed
10976,10976,Credit Card,25.64,Completed
10977,10977,Credit Card,126.00,Completed
10978,10978,Credit Card,579.76,Completed
10979,10979,Credit Card,439.53,Completed
10980,10980,Credit Card,9.98,Completed
10981,10981,Credit Card,125.76,Completed
10982,10982,Credit Card,130.36,Completed
10983,10983,Credit Card,243.40,Completed
10984,10984,Credit Card,222.50,Completed
10985,10985,Credit Card,68.25,Completed
10986,10986,Credit Card,67.77,Completed
10987,10987,Credit Card,805.05,Completed
10988,10988,Credit Card,601.20,Completed
10989,10989,Credit Card,929.90,Completed
10990,10990,Credit Card,158.40,Completed
10991,10991,Credit Card,211.55,Completed
10992,10992,Credit Card,439.74,Completed
10993,10993,Credit Card,89.85,Completed
10994,10994,Credit Card,32.42,Completed
10995,10995,Credit Card,346.08,Completed
10996,10996,Credit Card,87.48,Completed
10997,10997,Credit Card,580.72,Completed
10998,10998,Credit Card,202.30,Completed
10999,10999,Credit Card,145.36,Completed
11000,11000,Credit Card,576.40,Completed
11001,11001,Credit Card,249.80,Completed
11002,11002,Credit Card,3.72,Completed
11003,11003,Credit Card,440.51,Completed
11004,11004,Credit Card,441.00,Completed
11005,11005,Credit Card,4.63,Completed
11006,11006,Credit Card,597.44,Completed
11007,11007,Credit Card,995.10,Completed
11008,11008,Credit Card,122.96,Completed
11009,11009,Credit Card,120.36,Completed
11010,11010,Credit Card,1.39,Completed
11011,11011,Credit Card,724.23,Completed
11012,11012,Credit Card,332.46,Completed
11013,11013,Credit Card,565.12,Completed
11014,11014,Credit Card,127.52,Completed
11015,11015,Credit Card,236.55,Completed
11016,11016,Credit Card,309.90,Completed
11017,11017,Credit Card,932.60,Completed
11018,11018,Credit Card,787.41,Completed
11019,11019,Credit Card,131.00,Completed
11020,11020,Credit Card,771.66,Completed
11021,11021,Credit Card,67.35,Completed
11022,11022,Credit Card,575.60,Completed
11023,11023,Credit Card,773.64,Completed
11024,11024,Credit Card,996.30,Completed
11025,11025,Credit Card,990.30,Completed
11026,11026,Credit Card,611.52,Completed
11027,11027,Credit Card,33.86,Completed
11028,11028,Credit Card,443.73,Completed
11029,11029,Credit Card,574.48,Completed
11030,11030,Credit Card,319.50,Completed
11031,11031,Credit Card,562.24,Completed
11032,11032,Credit Card,149.72,Completed
11033,11033,Credit Card,919.40,Completed
11034,11034,Credit Card,948.70,Completed
11035,11035,Credit Card,229.05,Completed
11036,11036,Credit Card,639.28,Completed
11037,11037,Credit Card,352.50,Completed
11038,11038,Credit Card,604.32,Completed
11039,11039,Credit Card,330.78,Completed
11040,11040,Credit Card,573.28,Completed
11041,11041,Credit Card,783.27,Completed
11042,11042,Credit Card,958.90,Completed
11043,11043,Credit Card,68.97,Completed
11044,11044,Credit Card,231.50,Completed
11045,11045,Credit Card,727.92,Completed
11046,11046,Credit Card,466.41,Completed
11047,11047,Credit Card,950.00,Completed
11048,11048,Credit Card,33.22,Completed
11049,11049,Credit Card,85.95,Completed
11050,11050,Credit Card,131.80,Completed
11051,11051,Credit Card,129.72,Completed
11052,11052,Credit Card,223.05,Completed
11053,11053,Credit Card,209.80,Completed
11054,11054,Credit Card,31.32,Completed
11055,11055,Credit Card,215.00,Completed
11056,11056,Credit Card,245.55,Completed
11057,11057,Credit Card,37.30,Completed
11058,11058,Credit Card,614.64,Completed
11059,11059,Credit Card,229.30,Completed
11060,11060,Credit Card,593.92,Completed
11061,11061,Credit Card,39.88,Completed
11062,11062,Credit Card,915.60,Completed
11063,11063,Credit Card,85.23,Completed
11064,11064,Credit Card,753.39,Completed
11065,11065,Credit Card,5.53,Completed
11066,11066,Credit Card,756.54,Completed
11067,11067,Credit Card,326.70,Completed
11068,11068,Credit Card,136.76,Completed
11069,11069,Credit Card,248.75,Completed
11070,11070,Credit Card,437.43,Completed
11071,11071,Credit Card,242.65,Completed
11072,11072,Credit Card,225.05,Completed
11073,11073,Credit Card,758.88,Completed
11074,11074,Credit Card,995.30,Completed
11075,11075,Credit Card,26.58,Completed
11076,11076,Credit Card,589.76,Completed
11077,11077,Credit Card,221.35,Completed
11078,11078,Credit Card,150.12,Completed
11079,11079,Credit Card,973.30,Completed
11080,11080,Credit Card,155.12,Completed
11081,11081,Credit Card,449.12,Completed
11082,11082,Credit Card,615.52,Completed
11083,11083,Credit Card,320.64,Completed
11084,11084,Credit Card,616.88,Completed
11085,11085,Credit Card,803.16,Completed
11086,11086,Credit Card,239.95,Completed
11087,11087,Credit Card,785.07,Completed
11088,11088,Credit Card,920.40,Completed
11089,11089,Credit Card,801.54,Completed
11090,11090,Credit Card,0.55,Completed
11091,11091,Credit Card,39.82,Completed
11092,11092,Credit Card,39.22,Completed
11093,11093,Credit Card,432.39,Completed
11094,11094,Credit Card,0.97,Completed
11095,11095,Credit Card,69.18,Completed
11096,11096,Credit Card,158.16,Completed
11097,11097,Credit Card,579.04,Completed
11098,11098,Credit Card,330.36,Completed
11099,11099,Credit Card,975.10,Completed
11100,11100,Credit Card,774.00,Completed
11101,11101,Credit Card,340.56,Completed
11102,11102,Credit Card,5.24,Completed
11103,11103,Credit Card,159.32,Completed
11104,11104,Credit Card,159.12,Completed
11105,11105,Credit Card,350.04,Completed
11106,11106,Credit Card,79.08,Completed
11107,11107,Credit Card,2.54,Completed
11108,11108,Credit Card,768.87,Completed
11109,11109,Credit Card,473.20,Completed
11110,11110,Credit Card,137.16,Completed
11111,11111,Credit Card,748.71,Completed
11112,11112,Credit Card,446.11,Completed
11113,11113,Credit Card,2.63,Completed
11114,11114,Credit Card,308.76,Completed
11115,11115,Credit Card,471.31,Completed
11116,11116,Credit Card,964.80,Completed
11117,11117,Credit Card,445.06,Completed
11118,11118,Credit Card,137.64,Completed
11119,11119,Credit Card,359.70,Completed
11120,11120,Credit Card,2.58,Completed
11121,11121,Credit Card,140.72,Completed
11122,11122,Credit Card,763.74,Completed
11123,11123,Credit Card,136.52,Completed
11124,11124,Credit Card,6.18,Completed
11125,11125,Credit Card,204.15,Completed
11126,11126,Credit Card,68.04,Completed
11127,11127,Credit Card,774.90,Completed
11128,11128,Credit Card,329.22,Completed
11129,11129,Credit Card,72.00,Completed
11130,11130,Credit Card,621.76,Completed
11131,11131,Credit Card,921.70,Completed
11132,11132,Credit Card,129.24,Completed
11133,11133,Credit Card,431.20,Completed
11134,11134,Credit Card,458.78,Completed
11135,11135,Credit Card,239.80,Completed
11136,11136,Credit Card,469.35,Completed
11137,11137,Credit Card,998.20,Completed
11138,11138,Credit Card,722.52,Completed
11139,11139,Credit Card,29.90,Completed
11140,11140,Credit Card,751.05,Completed
11141,11141,Credit Card,206.35,Completed
11142,11142,Credit Card,959.10,Completed
11143,11143,Credit Card,248.85,Completed
11144,11144,Credit Card,125.96,Completed
11145,11145,Credit Card,134.68,Completed
11146,11146,Credit Card,219.20,Completed
11147,11147,Credit Card,756.36,Completed
11148,11148,Credit Card,227.55,Completed
11149,11149,Credit Card,961.60,Completed
11150,11150,Credit Card,86.85,Completed
11151,11151,Credit Card,5.62,Completed
11152,11152,Credit Card,560.88,Completed
11153,11153,Credit Card,728.73,Completed
11154,11154,Credit Card,483.14,Completed
11155,11155,Credit Card,23.58,Completed
11156,11156,Credit Card,241.60,Completed
11157,11157,Credit Card,240.75,Completed
11158,11158,Credit Card,353.88,Completed
11159,11159,Credit Card,212.65,Completed
11160,11160,Credit Card,68.13,Completed
11161,11161,Credit Card,22.60,Completed
11162,11162,Credit Card,333.30,Completed
11163,11163,Credit Card,461.09,Completed
11164,11164,Credit Card,234.75,Completed
11165,11165,Credit Card,23.58,Completed
11166,11166,Credit Card,939.30,Completed
11167,11167,Credit Card,76.08,Completed
11168,11168,Credit Card,242.35,Completed
11169,11169,Credit Card,2.10,Completed
11170,11170,Credit Card,126.16,Completed
11171,11171,Credit Card,726.39,Completed
11172,11172,Credit Card,597.12,Completed
11173,11173,Credit Card,919.60,Completed
11174,11174,Credit Card,785.34,Completed
11175,11175,Credit Card,227.35,Completed
11176,11176,Credit Card,588.24,Completed
11177,11177,Credit Card,147.84,Completed
11178,11178,Credit Card,241.80,Completed
11179,11179,Credit Card,228.15,Completed
11180,11180,Credit Card,157.44,Completed
11181,11181,Credit Card,581.60,Completed
11182,11182,Credit Card,26.44,Completed
11183,11183,Credit Card,775.44,Completed
11184,11184,Credit Card,210.20,Completed
11185,11185,Credit Card,344.94,Completed
11186,11186,Credit Card,9.35,Completed
11187,11187,Credit Card,326.28,Completed
11188,11188,Credit Card,319.62,Completed
11189,11189,Credit Card,946.50,Completed
11190,11190,Credit Card,32.68,Completed
11191,11191,Credit Card,3.19,Completed
11192,11192,Credit Card,774.81,Completed
11193,11193,Credit Card,976.20,Completed
11194,11194,Credit Card,456.96,Completed
11195,11195,Credit Card,203.85,Completed
11196,11196,Credit Card,348.90,Completed
11197,11197,Credit Card,76.86,Completed
11198,11198,Credit Card,305.04,Completed
11199,11199,Credit Card,132.84,Completed
11200,11200,Credit Card,22.74,Completed
11201,11201,Credit Card,205.10,Completed
11202,11202,Credit Card,156.76,Completed
11203,11203,Credit Card,4.59,Completed
11204,11204,Credit Card,25.74,Completed
11205,11205,Credit Card,25.40,Completed
11206,11206,Credit Card,753.93,Completed
11207,11207,Credit Card,5.42,Completed
11208,11208,Credit Card,586.96,Completed
11209,11209,Credit Card,777.87,Completed
11210,11210,Credit Card,356.40,Completed
11211,11211,Credit Card,233.55,Completed
11212,11212,Credit Card,485.31,Completed
11213,11213,Credit Card,349.68,Completed
11214,11214,Credit Card,228.35,Completed
11215,11215,Credit Card,33.40,Completed
11216,11216,Credit Card,356.70,Completed
11217,11217,Credit Card,949.10,Completed
11218,11218,Credit Card,481.67,Completed
11219,11219,Credit Card,76.02,Completed
11220,11220,Credit Card,489.58,Completed
11221,11221,Credit Card,930.30,Completed
11222,11222,Credit Card,230.10,Completed
11223,11223,Credit Card,6.49,Completed
11224,11224,Credit Card,445.69,Completed
11225,11225,Credit Card,630.24,Completed
11226,11226,Credit Card,963.10,Completed
11227,11227,Credit Card,207.65,Completed
11228,11228,Credit Card,636.08,Completed
11229,11229,Credit Card,441.84,Completed
11230,11230,Credit Card,204.50,Completed
11231,11231,Credit Card,227.65,Completed
11232,11232,Credit Card,6.92,Completed
11233,11233,Credit Card,31.66,Completed
11234,11234,Credit Card,633.52,Completed
11235,11235,Credit Card,32.56,Completed
11236,11236,Credit Card,911.20,Completed
11237,11237,Credit Card,475.72,Completed
11238,11238,Credit Card,204.40,Completed
11239,11239,Credit Card,4.82,Completed
11240,11240,Credit Card,582.16,Completed
11241,11241,Credit Card,452.06,Completed
11242,11242,Credit Card,617.60,Completed
11243,11243,Credit Card,778.05,Completed
11244,11244,Credit Card,249.00,Completed
11245,11245,Credit Card,68.16,Completed
11246,11246,Credit Card,958.60,Completed
11247,11247,Credit Card,333.84,Completed
11248,11248,Credit Card,316.08,Completed
11249,11249,Credit Card,914.80,Completed
11250,11250,Credit Card,63.78,Completed
11251,11251,Credit Card,23.92,Completed
11252,11252,Credit Card,68.13,Completed
11253,11253,Credit Card,595.52,Completed
11254,11254,Credit Card,122.44,Completed
11255,11255,Credit Card,595.60,Completed
11256,11256,Credit Card,157.28,Completed
11257,11257,Credit Card,85.89,Completed
11258,11258,Credit Card,24.80,Completed
11259,11259,Credit Card,720.72,Completed
11260,11260,Credit Card,82.86,Completed
11261,11261,Credit Card,597.52,Completed
11262,11262,Credit Card,159.68,Completed
11263,11263,Credit Card,939.50,Completed
11264,11264,Credit Card,332.64,Completed
11265,11265,Credit Card,120.68,Completed
11266,11266,Credit Card,246.30,Completed
11267,11267,Credit Card,311.88,Completed
11268,11268,Credit Card,633.28,Completed
11269,11269,Credit Card,28.42,Completed
11270,11270,Credit Card,307.68,Completed
11271,11271,Credit Card,774.45,Completed
11272,11272,Credit Card,999.50,Completed
11273,11273,Credit Card,607.12,Completed
11274,11274,Credit Card,77.61,Completed
11275,11275,Credit Card,343.14,Completed
11276,11276,Credit Card,755.28,Completed
11277,11277,Credit Card,3.74,Completed
11278,11278,Credit Card,340.14,Completed
11279,11279,Credit Card,3.30,Completed
11280,11280,Credit Card,89.82,Completed
11281,11281,Credit Card,627.28,Completed
11282,11282,Credit Card,757.62,Completed
11283,11283,Credit Card,144.96,Completed
11284,11284,Credit Card,469.91,Completed
11285,11285,Credit Card,158.16,Completed
11286,11286,Credit Card,323.04,Completed
11287,11287,Credit Card,445.27,Completed
11288,11288,Credit Card,475.72,Completed
11289,11289,Credit Card,752.04,Completed
11290,11290,Credit Card,0.31,Completed
11291,11291,Credit Card,745.20,Completed
11292,11292,Credit Card,609.84,Completed
11293,11293,Credit Card,129.16,Completed
11294,11294,Credit Card,432.81,Completed
11295,11295,Credit Card,948.80,Completed
11296,11296,Credit Card,302.22,Completed
11297,11297,Credit Card,481.46,Completed
11298,11298,Credit Card,320.88,Completed
11299,11299,Credit Card,5.93,Completed
11300,11300,Credit Card,340.80,Completed
11301,11301,Credit Card,959.70,Completed
11302,11302,Credit Card,314.16,Completed
11303,11303,Credit Card,770.31,Completed
11304,11304,Credit Card,784.80,Completed
11305,11305,Credit Card,423.78,Completed
11306,11306,Credit Card,922.20,Completed
11307,11307,Credit Card,136.88,Completed
11308,11308,Credit Card,9.30,Completed
11309,11309,Credit Card,767.52,Completed
11310,11310,Credit Card,1.68,Completed
11311,11311,Credit Card,222.55,Completed
11312,11312,Credit Card,129.36,Completed
11313,11313,Credit Card,312.78,Completed
11314,11314,Credit Card,9.60,Completed
11315,11315,Credit Card,73.11,Completed
11316,11316,Credit Card,919.80,Completed
11317,11317,Credit Card,0.53,Completed
11318,11318,Credit Card,150.92,Completed
11319,11319,Credit Card,124.48,Completed
11320,11320,Credit Card,765.45,Completed
11321,11321,Credit Card,76.26,Completed
11322,11322,Credit Card,76.35,Completed
11323,11323,Credit Card,157.68,Completed
11324,11324,Credit Card,320.34,Completed
11325,11325,Credit Card,88.05,Completed
11326,11326,Credit Card,24.70,Completed
11327,11327,Credit Card,152.96,Completed
11328,11328,Credit Card,158.20,Completed
11329,11329,Credit Card,635.28,Completed
11330,11330,Credit Card,212.85,Completed
11331,11331,Credit Card,919.00,Completed
11332,11332,Credit Card,35.10,Completed
11333,11333,Credit Card,799.65,Completed
11334,11334,Credit Card,630.48,Completed
11335,11335,Credit Card,150.08,Completed
11336,11336,Credit Card,989.90,Completed
11337,11337,Credit Card,36.02,Completed
11338,11338,Credit Card,774.72,Completed
11339,11339,Credit Card,122.64,Completed
11340,11340,Credit Card,799.20,Completed
11341,11341,Credit Card,801.09,Completed
11342,11342,Credit Card,150.56,Completed
11343,11343,Credit Card,5.86,Completed
11344,11344,Credit Card,74.88,Completed
11345,11345,Credit Card,956.60,Completed
11346,11346,Credit Card,952.40,Completed
11347,11347,Credit Card,322.14,Completed
11348,11348,Credit Card,147.48,Completed
11349,11349,Credit Card,89.76,Completed
11350,11350,Credit Card,242.05,Completed
11351,11351,Credit Card,580.72,Completed
11352,11352,Credit Card,32.72,Completed
11353,11353,Credit Card,611.28,Completed
11354,11354,Credit Card,89.97,Completed
11355,11355,Credit Card,86.43,Completed
11356,11356,Credit Card,142.68,Completed
11357,11357,Credit Card,759.87,Completed
11358,11358,Credit Card,564.40,Completed
11359,11359,Credit Card,3.28,Completed
11360,11360,Credit Card,455.14,Completed
11361,11361,Credit Card,37.14,Completed
11362,11362,Credit Card,34.90,Completed
11363,11363,Credit Card,485.80,Completed
11364,11364,Credit Card,137.44,Completed
11365,11365,Credit Card,9.56,Completed
11366,11366,Credit Card,70.56,Completed
11367,11367,Credit Card,86.88,Completed
11368,11368,Credit Card,154.28,Completed
11369,11369,Credit Card,343.98,Completed
11370,11370,Credit Card,446.46,Completed
11371,11371,Credit Card,319.32,Completed
11372,11372,Credit Card,477.75,Completed
11373,11373,Credit Card,238.50,Completed
11374,11374,Credit Card,224.45,Completed
11375,11375,Credit Card,35.58,Completed
11376,11376,Credit Card,243.35,Completed
11377,11377,Credit Card,312.78,Completed
11378,11378,Credit Card,232.95,Completed
11379,11379,Credit Card,338.10,Completed
11380,11380,Credit Card,455.98,Completed
11381,11381,Credit Card,454.86,Completed
11382,11382,Credit Card,2.84,Completed
11383,11383,Credit Card,130.76,Completed
11384,11384,Credit Card,1.52,Completed
11385,11385,Credit Card,441.14,Completed
11386,11386,Credit Card,465.15,Completed
11387,11387,Credit Card,24.72,Completed
11388,11388,Credit Card,307.44,Completed
11389,11389,Credit Card,230.25,Completed
11390,11390,Credit Card,927.70,Completed
11391,11391,Credit Card,723.69,Completed
11392,11392,Credit Card,771.75,Completed
11393,11393,Credit Card,4.90,Completed
11394,11394,Credit Card,241.70,Completed
11395,11395,Credit Card,937.00,Completed
11396,11396,Credit Card,964.80,Completed
11397,11397,Credit Card,207.10,Completed
11398,11398,Credit Card,326.10,Completed
11399,11399,Credit Card,247.15,Completed
11400,11400,Credit Card,128.96,Completed
11401,11401,Credit Card,231.10,Completed
11402,11402,Credit Card,353.82,Completed
11403,11403,Credit Card,0.95,Completed
11404,11404,Credit Card,629.60,Completed
11405,11405,Credit Card,956.60,Completed
11406,11406,Credit Card,309.48,Completed
11407,11407,Credit Card,213.70,Completed
11408,11408,Credit Card,73.11,Completed
11409,11409,Credit Card,340.14,Completed
11410,11410,Credit Card,317.64,Completed
11411,11411,Credit Card,484.75,Completed
11412,11412,Credit Card,3.78,Completed
11413,11413,Credit Card,8.37,Completed
11414,11414,Credit Card,589.12,Completed
11415,11415,Credit Card,227.85,Completed
11416,11416,Credit Card,754.92,Completed
11417,11417,Credit Card,989.20,Completed
11418,11418,Credit Card,87.57,Completed
11419,11419,Credit Card,207.15,Completed
11420,11420,Credit Card,75.90,Completed
11421,11421,Credit Card,766.53,Completed
11422,11422,Credit Card,423.85,Completed
11423,11423,Credit Card,60.30,Completed
11424,11424,Credit Card,798.93,Completed
11425,11425,Credit Card,961.00,Completed
11426,11426,Credit Card,624.56,Completed
11427,11427,Credit Card,438.13,Completed
11428,11428,Credit Card,454.93,Completed
11429,11429,Credit Card,774.00,Completed
11430,11430,Credit Card,139.96,Completed
11431,11431,Credit Card,4.39,Completed
11432,11432,Credit Card,76.35,Completed
11433,11433,Credit Card,467.25,Completed
11434,11434,Credit Card,318.66,Completed
11435,11435,Credit Card,8.76,Completed
11436,11436,Credit Card,28.24,Completed
11437,11437,Credit Card,144.76,Completed
11438,11438,Credit Card,211.30,Completed
11439,11439,Credit Card,134.16,Completed
11440,11440,Credit Card,63.81,Completed
11441,11441,Credit Card,803.70,Completed
11442,11442,Credit Card,562.32,Completed
11443,11443,Credit Card,2.21,Completed
11444,11444,Credit Card,426.65,Completed
11445,11445,Credit Card,28.80,Completed
11446,11446,Credit Card,453.11,Completed
11447,11447,Credit Card,156.52,Completed
11448,11448,Credit Card,961.10,Completed
11449,11449,Credit Card,69.96,Completed
11450,11450,Credit Card,763.65,Completed
11451,11451,Credit Card,29.40,Completed
11452,11452,Credit Card,136.72,Completed
11453,11453,Credit Card,304.26,Completed
11454,11454,Credit Card,22.64,Completed
11455,11455,Credit Card,158.68,Completed
11456,11456,Credit Card,446.25,Completed
11457,11457,Credit Card,0.22,Completed
11458,11458,Credit Card,81.51,Completed
11459,11459,Credit Card,326.52,Completed
11460,11460,Credit Card,237.35,Completed
11461,11461,Credit Card,790.74,Completed
11462,11462,Credit Card,66.15,Completed
11463,11463,Credit Card,769.32,Completed
11464,11464,Credit Card,625.12,Completed
11465,11465,Credit Card,157.84,Completed
11466,11466,Credit Card,323.28,Completed
11467,11467,Credit Card,950.50,Completed
11468,11468,Credit Card,129.32,Completed
11469,11469,Credit Card,31.60,Completed
11470,11470,Credit Card,28.10,Completed
11471,11471,Credit Card,4.35,Completed
11472,11472,Credit Card,964.20,Completed
11473,11473,Credit Card,72.51,Completed
11474,11474,Credit Card,235.75,Completed
11475,11475,Credit Card,455.21,Completed
11476,11476,Credit Card,912.50,Completed
11477,11477,Credit Card,470.75,Completed
11478,11478,Credit Card,222.45,Completed
11479,11479,Credit Card,0.28,Completed
11480,11480,Credit Card,137.20,Completed
11481,11481,Credit Card,237.85,Completed
11482,11482,Credit Card,79.26,Completed
11483,11483,Credit Card,123.84,Completed
11484,11484,Credit Card,576.24,Completed
11485,11485,Credit Card,903.10,Completed
11486,11486,Credit Card,454.37,Completed
11487,11487,Credit Card,612.16,Completed
11488,11488,Credit Card,582.40,Completed
11489,11489,Credit Card,323.88,Completed
11490,11490,Credit Card,1.60,Completed
11491,11491,Credit Card,974.70,Completed
11492,11492,Credit Card,729.36,Completed
11493,11493,Credit Card,346.74,Completed
11494,11494,Credit Card,80.22,Completed
11495,11495,Credit Card,333.06,Completed
11496,11496,Credit Card,964.60,Completed
11497,11497,Credit Card,989.50,Completed
11498,11498,Credit Card,311.40,Completed
11499,11499,Credit Card,970.30,Completed
11500,11500,Credit Card,800.10,Completed
11501,11501,Credit Card,248.80,Completed
11502,11502,Credit Card,471.59,Completed
11503,11503,Credit Card,421.40,Completed
11504,11504,Credit Card,354.66,Completed
11505,11505,Credit Card,722.97,Completed
